---- Hitscan Log Start 2026-01-28 23:47:04 ----
---- Hitscan Log Start 2026-01-28 23:47:36 ----
---- Hitscan Log Start 2026-01-28 23:49:03 ----
---- Hitscan Log Start 2026-01-28 23:56:44 ----
---- Hitscan Log Start 2026-01-29 00:10:34 ----
---- Hitscan Log Start 2026-01-29 00:13:23 ----
---- Hitscan Log Start 2026-01-29 00:15:50 ----
---- Hitscan Log Start 2026-01-29 00:18:23 ----
---- Hitscan Log Start 2026-01-29 00:23:29 ----
---- Hitscan Log Start 2026-01-29 00:24:49 ----
---- Hitscan Log Start 2026-01-29 00:31:26 ----
---- Hitscan Log Start 2026-01-29 00:40:24 ----
[00:41:02.761] Bullet scan: owner=0 onGround=True start=(32625.8,4806.0) velLen=1.00 aimRot=-2.46 dir=(-0.78,-0.63) ignoreTiles=False max=1728 tile=1728.0 npc=1728.0 dist=1728.0
[01:28:35.361] Bullet scan: owner=0 onGround=True start=(32897.0,4120.2) velLen=1.00 aimRot=-2.99 dir=(-0.99,-0.15) ignoreTiles=False blocked=False usedFallback=False max=1728 laser=1728.0 fallback=1728.0 tile=1728.0 npc=1728.0 dist=1728.0
[01:28:35.462] Bullet scan: owner=0 onGround=True start=(32896.8,4121.3) velLen=1.00 aimRot=-3.05 dir=(-1.00,-0.09) ignoreTiles=False blocked=False usedFallback=False max=1728 laser=1728.0 fallback=1728.0 tile=1728.0 npc=269.5 dist=269.5
[01:28:35.560] Bullet scan: owner=0 onGround=True start=(32896.8,4121.7) velLen=1.00 aimRot=-3.07 dir=(-1.00,-0.07) ignoreTiles=False blocked=False usedFallback=False max=1728 laser=1728.0 fallback=1728.0 tile=1728.0 npc=269.1 dist=269.1
[01:28:35.659] Bullet scan: owner=0 onGround=True start=(32896.8,4121.4) velLen=1.00 aimRot=-3.06 dir=(-1.00,-0.08) ignoreTiles=False blocked=False usedFallback=False max=1728 laser=1728.0 fallback=1728.0 tile=1728.0 npc=269.3 dist=269.3
[01:28:35.763] Bullet scan: owner=0 onGround=True start=(32897.1,4119.5) velLen=1.00 aimRot=-2.96 dir=(-0.98,-0.18) ignoreTiles=False blocked=False usedFallback=False max=1728 laser=1728.0 fallback=1728.0 tile=1728.0 npc=1728.0 dist=1728.0
[01:28:35.863] Bullet scan: owner=0 onGround=True start=(32897.2,4119.1) velLen=1.00 aimRot=-2.93 dir=(-0.98,-0.21) ignoreTiles=False blocked=False usedFallback=False max=1728 laser=1728.0 fallback=1728.0 tile=1728.0 npc=1728.0 dist=1728.0
[01:28:35.969] Bullet scan: owner=0 onGround=True start=(32897.9,4116.6) velLen=1.00 aimRot=-2.79 dir=(-0.94,-0.34) ignoreTiles=False blocked=False usedFallback=False max=1728 laser=1728.0 fallback=1728.0 tile=1728.0 npc=1728.0 dist=1728.0
[01:28:38.042] Bullet scan: owner=0 onGround=True start=(32896.8,4122.4) velLen=1.00 aimRot=-3.11 dir=(-1.00,-0.03) ignoreTiles=False blocked=False usedFallback=False max=1728 laser=1728.0 fallback=1728.0 tile=1728.0 npc=268.7 dist=268.7
[01:28:38.144] Bullet scan: owner=0 onGround=True start=(32896.8,4122.1) velLen=1.00 aimRot=-3.09 dir=(-1.00,-0.05) ignoreTiles=False blocked=False usedFallback=False max=1728 laser=1728.0 fallback=1728.0 tile=1728.0 npc=268.8 dist=268.8
[01:28:38.247] Bullet scan: owner=0 onGround=True start=(32896.9,4120.6) velLen=1.00 aimRot=-3.01 dir=(-0.99,-0.13) ignoreTiles=False blocked=False usedFallback=False max=1728 laser=1728.0 fallback=1728.0 tile=1728.0 npc=1728.0 dist=1728.0
[01:28:38.796] Bullet scan: owner=0 onGround=True start=(32934.1,4127.2) velLen=1.00 aimRot=0.22 dir=(0.98,0.22) ignoreTiles=False blocked=True usedFallback=True max=1728 laser=1728.0 fallback=1400.0 tile=1400.0 npc=1400.0 dist=1400.0
[01:28:39.343] Bullet scan: owner=0 onGround=True start=(32896.8,4122.6) velLen=1.00 aimRot=-3.12 dir=(-1.00,-0.02) ignoreTiles=False blocked=False usedFallback=False max=1728 laser=1728.0 fallback=1728.0 tile=1728.0 npc=268.7 dist=268.7
[01:28:39.446] Bullet scan: owner=0 onGround=True start=(32896.9,4120.8) velLen=1.00 aimRot=-3.02 dir=(-0.99,-0.12) ignoreTiles=False blocked=False usedFallback=False max=1728 laser=1728.0 fallback=1728.0 tile=1728.0 npc=270.2 dist=270.2
[01:28:39.959] Bullet scan: owner=0 onGround=True start=(32934.2,4126.7) velLen=1.00 aimRot=0.19 dir=(0.98,0.19) ignoreTiles=False blocked=False usedFallback=False max=1728 laser=1728.0 fallback=1728.0 tile=1728.0 npc=1728.0 dist=1728.0
[01:28:40.229] Bullet scan: owner=0 onGround=True start=(32934.2,4126.8) velLen=1.00 aimRot=0.20 dir=(0.98,0.20) ignoreTiles=False blocked=False usedFallback=False max=1728 laser=1728.0 fallback=1728.0 tile=1728.0 npc=1728.0 dist=1728.0
[01:28:40.491] Bullet scan: owner=0 onGround=True start=(32934.1,4126.9) velLen=1.00 aimRot=0.21 dir=(0.98,0.21) ignoreTiles=False blocked=True usedFallback=False max=1728 laser=1728.0 fallback=1728.0 tile=1728.0 npc=1728.0 dist=1728.0
[01:28:42.323] Bullet scan: owner=0 onGround=True start=(32975.5,4141.0) velLen=1.00 aimRot=1.87 dir=(-0.30,0.95) ignoreTiles=False blocked=True usedFallback=True max=1728 laser=1728.0 fallback=720.0 tile=720.0 npc=720.0 dist=720.0
[01:28:42.610] Bullet scan: owner=0 onGround=True start=(33029.6,4141.0) velLen=1.00 aimRot=1.88 dir=(-0.30,0.95) ignoreTiles=False blocked=True usedFallback=True max=1728 laser=1728.0 fallback=720.0 tile=720.0 npc=720.0 dist=720.0
[01:28:42.757] Bullet scan: owner=0 onGround=True start=(33042.5,4140.8) velLen=1.00 aimRot=1.91 dir=(-0.33,0.94) ignoreTiles=False blocked=True usedFallback=True max=1728 laser=1728.0 fallback=728.0 tile=728.0 npc=728.0 dist=728.0
[01:28:42.924] Bullet scan: owner=0 onGround=True start=(33041.5,4140.1) velLen=1.00 aimRot=2.01 dir=(-0.43,0.90) ignoreTiles=False blocked=True usedFallback=True max=1728 laser=1728.0 fallback=760.0 tile=760.0 npc=760.0 dist=760.0
[01:28:43.077] Bullet scan: owner=0 onGround=True start=(33040.3,4139.5) velLen=1.00 aimRot=2.08 dir=(-0.49,0.87) ignoreTiles=False blocked=True usedFallback=True max=1728 laser=1728.0 fallback=792.0 tile=792.0 npc=792.0 dist=792.0
[01:28:43.213] Bullet scan: owner=0 onGround=True start=(33041.2,4139.9) velLen=1.00 aimRot=2.03 dir=(-0.44,0.90) ignoreTiles=False blocked=True usedFallback=True max=1728 laser=1728.0 fallback=768.0 tile=768.0 npc=768.0 dist=768.0
[01:28:43.346] Bullet scan: owner=0 onGround=True start=(33039.7,4139.1) velLen=1.00 aimRot=2.12 dir=(-0.52,0.85) ignoreTiles=False blocked=True usedFallback=True max=1728 laser=1728.0 fallback=808.0 tile=808.0 npc=808.0 dist=808.0
[01:28:43.642] Bullet scan: owner=0 onGround=True start=(33036.2,4136.3) velLen=1.00 aimRot=2.36 dir=(-0.71,0.71) ignoreTiles=False blocked=True usedFallback=True max=1728 laser=1728.0 fallback=980.0 tile=980.0 npc=980.0 dist=980.0
[01:28:43.957] Bullet scan: owner=0 onGround=True start=(33036.3,4136.5) velLen=1.00 aimRot=2.35 dir=(-0.70,0.71) ignoreTiles=False blocked=True usedFallback=True max=1728 laser=1728.0 fallback=972.0 tile=972.0 npc=972.0 dist=972.0
[01:28:47.239] Bullet scan: owner=0 onGround=True start=(33041.6,4123.7) velLen=1.00 aimRot=3.06 dir=(-1.00,0.09) ignoreTiles=False blocked=False usedFallback=False max=1728 laser=1728.0 fallback=1728.0 tile=1728.0 npc=54.0 dist=54.0
[01:28:47.372] Bullet scan: owner=0 onGround=True start=(33041.6,4123.8) velLen=1.00 aimRot=3.04 dir=(-0.99,0.10) ignoreTiles=False blocked=False usedFallback=False max=1728 laser=1728.0 fallback=1728.0 tile=1728.0 npc=54.0 dist=54.0
[01:28:47.507] Bullet scan: owner=0 onGround=True start=(33041.6,4122.4) velLen=1.00 aimRot=-3.07 dir=(-1.00,-0.07) ignoreTiles=False blocked=False usedFallback=False max=1728 laser=1728.0 fallback=1728.0 tile=1728.0 npc=54.0 dist=54.0
[01:28:47.640] Bullet scan: owner=0 onGround=True start=(33041.6,4122.0) velLen=1.00 aimRot=-3.02 dir=(-0.99,-0.12) ignoreTiles=False blocked=False usedFallback=False max=1728 laser=1728.0 fallback=1728.0 tile=1728.0 npc=54.0 dist=54.0
[01:28:47.774] Bullet scan: owner=0 onGround=True start=(33041.7,4121.4) velLen=1.00 aimRot=-2.95 dir=(-0.98,-0.19) ignoreTiles=False blocked=False usedFallback=False max=1728 laser=1728.0 fallback=1728.0 tile=1728.0 npc=54.4 dist=54.4
[01:28:47.906] Bullet scan: owner=0 onGround=True start=(33041.6,4122.5) velLen=1.00 aimRot=-3.08 dir=(-1.00,-0.07) ignoreTiles=False blocked=False usedFallback=False max=1728 laser=1728.0 fallback=1728.0 tile=1728.0 npc=54.0 dist=54.0
[01:28:48.043] Bullet scan: owner=0 onGround=True start=(33044.9,4120.3) velLen=1.00 aimRot=-2.80 dir=(-0.94,-0.34) ignoreTiles=False blocked=False usedFallback=False max=1728 laser=1728.0 fallback=1728.0 tile=1728.0 npc=1728.0 dist=1728.0
[01:28:48.175] Bullet scan: owner=0 onGround=True start=(33052.6,4121.5) velLen=1.00 aimRot=-2.95 dir=(-0.98,-0.19) ignoreTiles=False blocked=False usedFallback=False max=1728 laser=1728.0 fallback=1728.0 tile=1728.0 npc=65.5 dist=65.5
[01:28:48.307] Bullet scan: owner=0 onGround=True start=(33065.6,4121.9) velLen=1.00 aimRot=-3.00 dir=(-0.99,-0.14) ignoreTiles=False blocked=False usedFallback=False max=1728 laser=1728.0 fallback=1728.0 tile=1728.0 npc=78.3 dist=78.3
[01:28:48.444] Bullet scan: owner=0 onGround=True start=(33084.2,4120.5) velLen=1.00 aimRot=-2.82 dir=(-0.95,-0.31) ignoreTiles=False blocked=False usedFallback=False max=1728 laser=1728.0 fallback=1728.0 tile=1728.0 npc=1728.0 dist=1728.0
[01:28:48.573] Bullet scan: owner=0 onGround=True start=(33107.1,4121.7) velLen=1.00 aimRot=-2.98 dir=(-0.99,-0.16) ignoreTiles=False blocked=False usedFallback=False max=1728 laser=1728.0 fallback=1728.0 tile=1728.0 npc=114.4 dist=114.4
[01:28:48.707] Bullet scan: owner=0 onGround=True start=(33133.0,4122.5) velLen=1.00 aimRot=-3.08 dir=(-1.00,-0.06) ignoreTiles=False blocked=False usedFallback=False max=1728 laser=1728.0 fallback=1728.0 tile=1728.0 npc=505.7 dist=505.7
[01:28:48.842] Bullet scan: owner=0 onGround=True start=(33161.0,4123.1) velLen=1.00 aimRot=3.13 dir=(-1.00,0.01) ignoreTiles=False blocked=False usedFallback=False max=1728 laser=1728.0 fallback=1728.0 tile=1728.0 npc=533.0 dist=533.0
[01:28:48.973] Bullet scan: owner=0 onGround=True start=(33188.8,4122.8) velLen=1.00 aimRot=-3.12 dir=(-1.00,-0.02) ignoreTiles=False blocked=False usedFallback=False max=1728 laser=1728.0 fallback=1728.0 tile=1728.0 npc=560.8 dist=560.8
[01:28:49.111] Bullet scan: owner=0 onGround=True start=(33205.1,4123.1) velLen=1.00 aimRot=3.13 dir=(-1.00,0.01) ignoreTiles=False blocked=False usedFallback=False max=1728 laser=1728.0 fallback=1728.0 tile=1728.0 npc=577.1 dist=577.1
[01:28:49.242] Bullet scan: owner=0 onGround=True start=(33209.2,4121.2) velLen=1.00 aimRot=-2.92 dir=(-0.97,-0.22) ignoreTiles=False blocked=False usedFallback=False max=1728 laser=1728.0 fallback=1728.0 tile=1728.0 npc=1728.0 dist=1728.0
[01:28:49.382] Bullet scan: owner=0 onGround=True start=(33209.0,4123.4) velLen=1.00 aimRot=3.10 dir=(-1.00,0.05) ignoreTiles=False blocked=False usedFallback=False max=1728 laser=1728.0 fallback=1728.0 tile=1728.0 npc=1728.0 dist=1728.0
[01:28:49.511] Bullet scan: owner=0 onGround=True start=(33209.1,4121.6) velLen=1.00 aimRot=-2.97 dir=(-0.99,-0.17) ignoreTiles=False blocked=False usedFallback=False max=1728 laser=1728.0 fallback=1728.0 tile=1728.0 npc=1728.0 dist=1728.0
[01:28:49.644] Bullet scan: owner=0 onGround=True start=(33209.3,4120.7) velLen=1.00 aimRot=-2.84 dir=(-0.96,-0.29) ignoreTiles=False blocked=False usedFallback=False max=1728 laser=1728.0 fallback=1728.0 tile=1728.0 npc=1728.0 dist=1728.0
[01:28:49.772] Bullet scan: owner=0 onGround=True start=(33209.0,4123.0) velLen=1.00 aimRot=3.14 dir=(-1.00,0.00) ignoreTiles=False blocked=False usedFallback=False max=1728 laser=1728.0 fallback=1728.0 tile=1728.0 npc=42.1 dist=42.1
[01:28:49.911] Bullet scan: owner=0 onGround=True start=(33209.0,4123.1) velLen=1.00 aimRot=3.13 dir=(-1.00,0.01) ignoreTiles=False blocked=False usedFallback=False max=1728 laser=1728.0 fallback=1728.0 tile=1728.0 npc=42.1 dist=42.1
[01:28:50.047] Bullet scan: owner=0 onGround=True start=(33209.4,4125.5) velLen=1.00 aimRot=2.82 dir=(-0.95,0.32) ignoreTiles=False blocked=False usedFallback=False max=1728 laser=1728.0 fallback=1728.0 tile=1728.0 npc=43.1 dist=43.1
---- Hitscan Log Start 2026-01-29 01:29:18 ----
[01:29:32.667] Bullet scan: owner=0 onGround=True start=(32690.5,4122.9) velLen=1.00 aimRot=-3.13 dir=(-1.00,-0.01) ignoreTiles=False blocked=False usedFallback=False max=1728 laser=1728.0 fallback=1728.0 tile=1728.0 npc=121.4 dist=121.4
[01:29:32.801] Bullet scan: owner=0 onGround=True start=(32690.9,4122.4) velLen=1.00 aimRot=-3.07 dir=(-1.00,-0.07) ignoreTiles=False blocked=False usedFallback=False max=1728 laser=1728.0 fallback=1728.0 tile=1728.0 npc=121.9 dist=121.9
[01:29:32.933] Bullet scan: owner=0 onGround=True start=(32690.9,4122.4) velLen=1.00 aimRot=-3.07 dir=(-1.00,-0.07) ignoreTiles=False blocked=False usedFallback=False max=1728 laser=1728.0 fallback=1728.0 tile=1728.0 npc=121.9 dist=121.9
[01:29:33.066] Bullet scan: owner=0 onGround=True start=(32691.0,4122.0) velLen=1.00 aimRot=-3.02 dir=(-0.99,-0.12) ignoreTiles=False blocked=False usedFallback=False max=1728 laser=1728.0 fallback=1728.0 tile=1728.0 npc=122.3 dist=122.3
[01:29:33.200] Bullet scan: owner=0 onGround=True start=(32690.9,4122.8) velLen=1.00 aimRot=-3.12 dir=(-1.00,-0.03) ignoreTiles=False blocked=False usedFallback=False max=1728 laser=1728.0 fallback=1728.0 tile=1728.0 npc=121.8 dist=121.8
[01:29:33.333] Bullet scan: owner=0 onGround=True start=(32690.9,4122.5) velLen=1.00 aimRot=-3.08 dir=(-1.00,-0.06) ignoreTiles=False blocked=False usedFallback=False max=1728 laser=1728.0 fallback=1728.0 tile=1728.0 npc=121.9 dist=121.9
[01:29:33.467] Bullet scan: owner=0 onGround=True start=(32691.0,4121.7) velLen=1.00 aimRot=-2.98 dir=(-0.99,-0.16) ignoreTiles=False blocked=False usedFallback=False max=1728 laser=1728.0 fallback=1728.0 tile=1728.0 npc=122.9 dist=122.9
[01:29:33.602] Bullet scan: owner=0 onGround=True start=(32691.1,4121.3) velLen=1.00 aimRot=-2.93 dir=(-0.98,-0.21) ignoreTiles=False blocked=False usedFallback=False max=1728 laser=1728.0 fallback=1728.0 tile=1728.0 npc=1728.0 dist=1728.0
[01:29:33.735] Bullet scan: owner=0 onGround=True start=(32690.9,4123.4) velLen=1.00 aimRot=3.09 dir=(-1.00,0.05) ignoreTiles=False blocked=False usedFallback=False max=1728 laser=1728.0 fallback=1728.0 tile=1728.0 npc=121.8 dist=121.8
[01:29:33.867] Bullet scan: owner=0 onGround=True start=(32690.9,4122.5) velLen=1.00 aimRot=-3.08 dir=(-1.00,-0.06) ignoreTiles=False blocked=False usedFallback=False max=1728 laser=1728.0 fallback=1728.0 tile=1728.0 npc=121.9 dist=121.9
[01:29:33.999] Bullet scan: owner=0 onGround=True start=(32690.9,4122.6) velLen=1.00 aimRot=-3.09 dir=(-1.00,-0.05) ignoreTiles=False blocked=False usedFallback=False max=1728 laser=1728.0 fallback=1728.0 tile=1728.0 npc=121.8 dist=121.8
[01:29:34.133] Bullet scan: owner=0 onGround=True start=(32690.9,4122.9) velLen=1.00 aimRot=-3.13 dir=(-1.00,-0.01) ignoreTiles=False blocked=False usedFallback=False max=1728 laser=1728.0 fallback=1728.0 tile=1728.0 npc=121.9 dist=121.9
[01:29:34.266] Bullet scan: owner=0 onGround=True start=(32690.9,4123.0) velLen=1.00 aimRot=3.14 dir=(-1.00,0.00) ignoreTiles=False blocked=False usedFallback=False max=1728 laser=1728.0 fallback=1728.0 tile=1728.0 npc=121.9 dist=121.9
[01:29:34.400] Bullet scan: owner=0 onGround=True start=(32690.9,4122.8) velLen=1.00 aimRot=-3.12 dir=(-1.00,-0.02) ignoreTiles=False blocked=False usedFallback=False max=1728 laser=1728.0 fallback=1728.0 tile=1728.0 npc=121.8 dist=121.8
[01:29:34.533] Bullet scan: owner=0 onGround=True start=(32691.0,4123.7) velLen=1.00 aimRot=3.05 dir=(-1.00,0.09) ignoreTiles=False blocked=False usedFallback=False max=1728 laser=1728.0 fallback=1728.0 tile=1728.0 npc=122.0 dist=122.0
[01:29:34.666] Bullet scan: owner=0 onGround=True start=(32690.9,4122.7) velLen=1.00 aimRot=-3.10 dir=(-1.00,-0.04) ignoreTiles=False blocked=False usedFallback=False max=1728 laser=1728.0 fallback=1728.0 tile=1728.0 npc=121.8 dist=121.8
[01:29:34.801] Bullet scan: owner=0 onGround=True start=(32691.1,4121.2) velLen=1.00 aimRot=-2.92 dir=(-0.98,-0.22) ignoreTiles=False blocked=False usedFallback=False max=1728 laser=1728.0 fallback=1728.0 tile=1728.0 npc=1728.0 dist=1728.0
[01:29:34.933] Bullet scan: owner=0 onGround=True start=(32691.1,4121.6) velLen=1.00 aimRot=-2.96 dir=(-0.98,-0.18) ignoreTiles=False blocked=False usedFallback=False max=1728 laser=1728.0 fallback=1728.0 tile=1728.0 npc=123.1 dist=123.1
[01:29:35.066] Bullet scan: owner=0 onGround=True start=(32691.0,4122.3) velLen=1.00 aimRot=-3.06 dir=(-1.00,-0.08) ignoreTiles=False blocked=False usedFallback=False max=1728 laser=1728.0 fallback=1728.0 tile=1728.0 npc=122.0 dist=122.0
[01:29:35.430] Bullet scan: owner=0 onGround=True start=(32691.0,4123.7) velLen=1.00 aimRot=3.06 dir=(-1.00,0.08) ignoreTiles=False blocked=False usedFallback=False max=1728 laser=1728.0 fallback=1728.0 tile=1728.0 npc=122.0 dist=122.0
[01:29:35.848] Bullet scan: owner=0 onGround=True start=(32691.0,4123.8) velLen=1.00 aimRot=3.04 dir=(-0.99,0.10) ignoreTiles=False blocked=False usedFallback=False max=1728 laser=1728.0 fallback=1728.0 tile=1728.0 npc=122.1 dist=122.1
[01:29:36.151] Bullet scan: owner=0 onGround=True start=(32690.9,4123.0) velLen=1.00 aimRot=-3.14 dir=(-1.00,-0.00) ignoreTiles=False blocked=False usedFallback=False max=1728 laser=1728.0 fallback=1728.0 tile=1728.0 npc=121.9 dist=121.9
[01:29:36.284] Bullet scan: owner=0 onGround=True start=(32691.0,4122.4) velLen=1.00 aimRot=-3.06 dir=(-1.00,-0.08) ignoreTiles=False blocked=False usedFallback=False max=1728 laser=1728.0 fallback=1728.0 tile=1728.0 npc=121.9 dist=121.9
[01:29:36.418] Bullet scan: owner=0 onGround=True start=(32690.9,4122.5) velLen=1.00 aimRot=-3.08 dir=(-1.00,-0.07) ignoreTiles=False blocked=False usedFallback=False max=1728 laser=1728.0 fallback=1728.0 tile=1728.0 npc=121.9 dist=121.9
[01:29:36.551] Bullet scan: owner=0 onGround=True start=(32690.9,4122.6) velLen=1.00 aimRot=-3.09 dir=(-1.00,-0.05) ignoreTiles=False blocked=False usedFallback=False max=1728 laser=1728.0 fallback=1728.0 tile=1728.0 npc=121.8 dist=121.8
[01:29:36.684] Bullet scan: owner=0 onGround=True start=(32691.0,4122.4) velLen=1.00 aimRot=-3.06 dir=(-1.00,-0.08) ignoreTiles=False blocked=False usedFallback=False max=1728 laser=1728.0 fallback=1728.0 tile=1728.0 npc=121.9 dist=121.9
[01:29:36.818] Bullet scan: owner=0 onGround=True start=(32690.9,4122.5) velLen=1.00 aimRot=-3.08 dir=(-1.00,-0.07) ignoreTiles=False blocked=False usedFallback=False max=1728 laser=1728.0 fallback=1728.0 tile=1728.0 npc=121.9 dist=121.9
[01:29:36.952] Bullet scan: owner=0 onGround=True start=(32691.1,4121.4) velLen=1.00 aimRot=-2.95 dir=(-0.98,-0.19) ignoreTiles=False blocked=False usedFallback=False max=1728 laser=1728.0 fallback=1728.0 tile=1728.0 npc=1728.0 dist=1728.0
[01:29:37.430] Bullet scan: owner=0 onGround=True start=(32680.0,4123.3) velLen=1.00 aimRot=3.13 dir=(-1.00,0.01) ignoreTiles=False blocked=False usedFallback=False max=1728 laser=1728.0 fallback=1728.0 tile=1728.0 npc=111.0 dist=111.0
[01:29:37.533] Bullet scan: owner=0 onGround=True start=(32680.1,4121.9) velLen=1.00 aimRot=-3.09 dir=(-1.00,-0.06) ignoreTiles=False blocked=False usedFallback=False max=1728 laser=1728.0 fallback=1728.0 tile=1728.0 npc=110.9 dist=110.9
[01:29:37.632] Bullet scan: owner=0 onGround=True start=(32680.2,4120.6) velLen=1.00 aimRot=-3.02 dir=(-0.99,-0.13) ignoreTiles=False blocked=False usedFallback=False max=1728 laser=1728.0 fallback=1728.0 tile=1728.0 npc=111.4 dist=111.4
[01:29:37.728] Bullet scan: owner=0 onGround=True start=(32680.1,4121.2) velLen=1.00 aimRot=-3.04 dir=(-1.00,-0.10) ignoreTiles=False blocked=False usedFallback=False max=1728 laser=1728.0 fallback=1728.0 tile=1728.0 npc=111.2 dist=111.2
[01:29:37.829] Bullet scan: owner=0 onGround=True start=(32680.0,4123.1) velLen=1.00 aimRot=3.14 dir=(-1.00,0.00) ignoreTiles=False blocked=False usedFallback=False max=1728 laser=1728.0 fallback=1728.0 tile=1728.0 npc=111.0 dist=111.0
[01:29:37.933] Bullet scan: owner=0 onGround=True start=(32680.3,4119.7) velLen=1.00 aimRot=-2.96 dir=(-0.98,-0.18) ignoreTiles=False blocked=False usedFallback=False max=1728 laser=1728.0 fallback=1728.0 tile=1728.0 npc=112.2 dist=112.2
[01:29:38.030] Bullet scan: owner=0 onGround=True start=(32680.0,4123.2) velLen=1.00 aimRot=3.13 dir=(-1.00,0.01) ignoreTiles=False blocked=False usedFallback=False max=1728 laser=1728.0 fallback=1728.0 tile=1728.0 npc=111.0 dist=111.0
[01:29:38.135] Bullet scan: owner=0 onGround=True start=(32680.6,4118.5) velLen=1.00 aimRot=-2.90 dir=(-0.97,-0.24) ignoreTiles=False blocked=False usedFallback=False max=1728 laser=1728.0 fallback=1728.0 tile=1728.0 npc=1728.0 dist=1728.0
[01:29:38.233] Bullet scan: owner=0 onGround=True start=(32680.7,4118.0) velLen=1.00 aimRot=-2.87 dir=(-0.96,-0.27) ignoreTiles=False blocked=False usedFallback=False max=1728 laser=1728.0 fallback=1728.0 tile=1728.0 npc=1728.0 dist=1728.0
[01:29:38.337] Bullet scan: owner=0 onGround=True start=(32680.7,4118.1) velLen=1.00 aimRot=-2.88 dir=(-0.97,-0.26) ignoreTiles=False blocked=False usedFallback=False max=1728 laser=1728.0 fallback=1728.0 tile=1728.0 npc=1728.0 dist=1728.0
[01:29:38.431] Bullet scan: owner=0 onGround=True start=(32680.0,4123.4) velLen=1.00 aimRot=3.12 dir=(-1.00,0.02) ignoreTiles=False blocked=False usedFallback=False max=1728 laser=1728.0 fallback=1728.0 tile=1728.0 npc=110.9 dist=110.9
[01:29:38.885] Bullet scan: owner=0 onGround=True start=(32688.1,4124.8) velLen=1.00 aimRot=2.97 dir=(-0.99,0.17) ignoreTiles=False blocked=False usedFallback=False max=1920 laser=1920.0 fallback=1920.0 tile=1920.0 npc=119.9 dist=119.9
[01:29:39.314] Bullet scan: owner=0 onGround=True start=(32687.9,4122.7) velLen=1.00 aimRot=-3.11 dir=(-1.00,-0.03) ignoreTiles=False blocked=False usedFallback=False max=1920 laser=1920.0 fallback=1920.0 tile=1920.0 npc=118.8 dist=118.8
[01:29:39.745] Bullet scan: owner=0 onGround=True start=(32687.9,4122.6) velLen=1.00 aimRot=-3.10 dir=(-1.00,-0.04) ignoreTiles=False blocked=False usedFallback=False max=1920 laser=1920.0 fallback=1920.0 tile=1920.0 npc=118.8 dist=118.8
[01:29:40.181] Bullet scan: owner=0 onGround=True start=(32688.0,4121.9) velLen=1.00 aimRot=-3.04 dir=(-1.00,-0.10) ignoreTiles=False blocked=False usedFallback=False max=1920 laser=1920.0 fallback=1920.0 tile=1920.0 npc=119.0 dist=119.0
[01:29:40.618] Bullet scan: owner=0 onGround=True start=(32688.1,4121.2) velLen=1.00 aimRot=-2.97 dir=(-0.99,-0.17) ignoreTiles=False blocked=False usedFallback=False max=1920 laser=1920.0 fallback=1920.0 tile=1920.0 npc=119.9 dist=119.9
[01:29:41.048] Bullet scan: owner=0 onGround=True start=(32688.0,4121.5) velLen=1.00 aimRot=-3.00 dir=(-0.99,-0.14) ignoreTiles=False blocked=False usedFallback=False max=1920 laser=1920.0 fallback=1920.0 tile=1920.0 npc=119.4 dist=119.4
[01:29:41.486] Bullet scan: owner=0 onGround=True start=(32688.1,4120.9) velLen=1.00 aimRot=-2.95 dir=(-0.98,-0.19) ignoreTiles=False blocked=False usedFallback=False max=1920 laser=1920.0 fallback=1920.0 tile=1920.0 npc=1920.0 dist=1920.0
[01:29:41.914] Bullet scan: owner=0 onGround=True start=(32687.9,4122.0) velLen=1.00 aimRot=-3.05 dir=(-1.00,-0.09) ignoreTiles=False blocked=False usedFallback=False max=1920 laser=1920.0 fallback=1920.0 tile=1920.0 npc=119.0 dist=119.0
[01:29:43.552] Bullet scan: owner=0 onGround=True start=(32690.9,4123.5) velLen=1.00 aimRot=3.08 dir=(-1.00,0.07) ignoreTiles=False blocked=True usedFallback=True max=1728 laser=1728.0 fallback=192.0 tile=192.0 npc=121.9 dist=121.9
[01:29:43.685] Bullet scan: owner=0 onGround=True start=(32690.9,4123.2) velLen=1.00 aimRot=3.12 dir=(-1.00,0.02) ignoreTiles=False blocked=True usedFallback=True max=1728 laser=1728.0 fallback=192.0 tile=192.0 npc=121.8 dist=121.8
[01:29:43.818] Bullet scan: owner=0 onGround=True start=(32691.0,4122.1) velLen=1.00 aimRot=-3.03 dir=(-0.99,-0.11) ignoreTiles=False blocked=False usedFallback=False max=1728 laser=1728.0 fallback=1728.0 tile=1728.0 npc=122.2 dist=122.2
[01:29:43.947] Bullet scan: owner=0 onGround=True start=(32690.9,4122.8) velLen=1.00 aimRot=-3.12 dir=(-1.00,-0.02) ignoreTiles=False blocked=False usedFallback=False max=1728 laser=1728.0 fallback=1728.0 tile=1728.0 npc=121.8 dist=121.8
[01:29:44.084] Bullet scan: owner=0 onGround=True start=(32691.0,4122.0) velLen=1.00 aimRot=-3.02 dir=(-0.99,-0.13) ignoreTiles=False blocked=False usedFallback=False max=1728 laser=1728.0 fallback=1728.0 tile=1728.0 npc=122.3 dist=122.3
